sigD2 ep delsig delep x y z dn_p90 dn_p75 dn_p50 dn_mean dn_p25 dn_p10 dn_std dn_num dn_sum dp_p90 dp_p75 dp_p50 dp_mean dp_p25 dp_p10 dp_std dp_num dp_sum cur_p90 cur_p75 cur_p50 cur_mean cur_p25 cur_p10 cur_std cur_num cur_sum 
5 0.0024086 5 0.0024086 3.9 5.2 3.5 0.59085 0.42746 0.22739 0.28288 0.10176 0.050837 0.23259 128 36.2086 0.5052 0.3095 0.17111 0.23404 0.09314 0.032629 0.20432 74 17.319 0.26574 0.17993 0.082228 0.12161 0.037329 0.019069 0.11409 202 24.5649 
5 0.0024086 5 0.0024086 3.9 5.2 4 0.88165 0.48604 0.25833 0.39305 0.14413 0.057955 0.40863 150 58.9575 0.28152 0.20006 0.10878 0.1416 0.033272 0.015099 0.13444 58 8.213 0.29764 0.16087 0.079281 0.13071 0.03137 0.012397 0.15377 208 27.1882 
5 0.0024086 5 0.0024086 3.9 5.2 4.5 0.61462 0.4224 0.22371 0.35652 0.12199 0.03994 0.49687 146 52.0521 1.9184 0.2585 0.10675 0.40289 0.043807 0.014892 0.80021 71 28.6054 0.46603 0.19139 0.09772 0.18319 0.045333 0.016542 0.26913 217 39.7523 
5 0.0024086 5 0.0024086 3.9 5.2 5 0.38706 0.2513 0.17472 0.19118 0.10108 0.048619 0.12048 139 26.5742 3.0135 2.4105 0.17954 1.0318 0.061953 0.014146 1.2761 87 89.7655 0.96425 0.30213 0.10483 0.28527 0.055059 0.030874 0.38648 226 64.4709 
5 0.0024086 5 0.0024086 3.9 5.2 5.5 0.66106 0.41337 0.2248 0.29281 0.11107 0.063495 0.23571 134 39.237 2.6059 1.2672 0.2153 0.75771 0.086439 0.026291 0.96046 85 64.4055 0.37119 0.20009 0.086298 0.1686 0.048471 0.019424 0.2227 219 36.9225 
5 0.0024086 5 0.0024086 3.9 5.2 6 0.71347 0.43937 0.23879 0.31386 0.12381 0.04865 0.24784 144 45.1958 0.48608 0.25518 0.081653 0.21284 0.041294 0.024063 0.32432 63 13.4087 0.42143 0.20596 0.13163 0.21293 0.062655 0.023357 0.29627 207 44.076 
5 0.0024086 5 0.0024086 3.9 5.2 6.5 0.51667 0.33935 0.18526 0.26464 0.075725 0.026034 0.30884 150 39.6965 0.25507 0.15406 0.076215 0.12009 0.039561 0.02368 0.14248 62 7.4457 1.0445 0.20846 0.10854 0.25324 0.057335 0.020493 0.39898 212 53.6858 
5 0.0024086 5 0.0024086 3.9 5.2 7 0.34525 0.24612 0.12253 0.15144 0.041211 0.012886 0.12935 70 10.6011 0.66183 0.2329 0.15246 0.25036 0.052223 0.023504 0.37725 40 10.0144 0.30927 0.17059 0.091959 0.13886 0.040998 0.017489 0.16501 110 15.2741 
5 0.0024086 5 0.0024086 3.9 5.7 3 0.59092 0.47712 0.27382 0.32059 0.18587 0.076207 0.18648 50 16.0297 0.65119 0.44436 0.24572 0.3451 0.10674 0.046902 0.39927 34 11.7335 0.31758 0.20725 0.086205 0.13131 0.046319 0.015616 0.11521 84 11.0298 
5 0.0024086 5 0.0024086 3.9 5.7 3.5 0.5698 0.44465 0.24588 0.28925 0.11163 0.067339 0.21338 131 37.8917 0.54269 0.33647 0.16029 0.27165 0.084023 0.044876 0.39301 33 8.9644 0.25136 0.16222 0.08699 0.11863 0.052916 0.017931 0.10411 164 19.4558 
5 0.0024086 5 0.0024086 3.9 5.7 4 0.72449 0.46162 0.23085 0.35904 0.13894 0.047352 0.37997 129 46.3166 0.52603 0.19613 0.10054 0.17624 0.038827 0.016213 0.20576 33 5.8158 0.32201 0.16187 0.075631 0.12752 0.032852 0.012348 0.14765 162 20.6586 
5 0.0024086 5 0.0024086 3.9 5.7 4.5 0.59274 0.45749 0.2814 0.33574 0.15375 0.069423 0.29558 148 49.6894 0.18134 0.092754 0.044793 0.17056 0.023998 0.0033499 0.47777 25 4.2639 0.56759 0.26092 0.11652 0.21037 0.057073 0.01776 0.23311 173 36.3942 
5 0.0024086 5 0.0024086 3.9 5.7 5 0.53579 0.38132 0.22113 0.26671 0.10283 0.053687 0.20518 135 36.0058 2.6471 0.8927 0.19044 0.68229 0.063189 0.015751 1.0101 45 30.7029 0.87032 0.50798 0.15514 0.31809 0.077916 0.030681 0.33365 180 57.257 
5 0.0024086 5 0.0024086 3.9 5.7 5.5 0.58647 0.37095 0.2022 0.25489 0.097162 0.026794 0.21065 107 27.2729 1.0959 0.58962 0.2544 0.46678 0.096964 0.048828 0.54499 71 33.1413 0.59195 0.25912 0.11168 0.21129 0.04007 0.018698 0.26171 178 37.6091 
5 0.0024086 5 0.0024086 3.9 5.7 6 0.81041 0.58048 0.32387 0.39001 0.15211 0.04437 0.2862 114 44.4615 0.71055 0.37627 0.15631 0.27821 0.059353 0.040568 0.32222 63 17.5273 0.33833 0.17971 0.096731 0.17099 0.046848 0.018165 0.26256 177 30.2654 
5 0.0024086 5 0.0024086 3.9 5.7 6.5 0.80798 0.55602 0.28576 0.37029 0.14594 0.056259 0.28614 136 50.3597 0.30813 0.21091 0.092748 0.1392 0.04363 0.024299 0.11423 40 5.5681 0.49053 0.23047 0.11766 0.22473 0.051166 0.019564 0.34847 176 39.5519 
5 0.0024086 5 0.0024086 3.9 5.7 7 0.49036 0.3539 0.18357 0.2201 0.088069 0.03532 0.1603 64 14.0862 0.26552 0.1837 0.079594 0.13275 0.03629 0.012639 0.16287 25 3.3188 0.41524 0.19795 0.10731 0.17128 0.058988 0.020481 0.21742 89 15.2441 
